of	XX
his	XX
right	XX
lung	XX
.	XX

Doctors	XX
after	XX
the	XX
operation	XX
said	XX
that	XX
they	XX
had	XX
caught	XX
the	XX
cancer	XX
early	XX
,	XX
and	XX
that	XX
Havel	XX
could	XX
fully	XX
recover	XX
from	XX
the	XX
surgery	XX
within	XX
six	XX
weeks	XX
.	XX

His	XX
spokesman	XX
said	XX
on	XX
Thursday	XX
that	XX
Havel	XX
,	XX
60	XX
and	XX
a	XX
heavy	XX
smoker	XX
,	XX
had	XX
also	XX
developed	XX
a	XX
slight	XX
case	XX
of	XX
pneumonia	XX
in	XX
the	XX
left	XX
lung	XX
.	XX

-DOCSTART-	XX

UK-US	XX
open	XX
skies	XX
talks	XX
end	XX
,	XX
no	XX
date	XX
to	XX
restart	XX
.	XX

LONDON	XX
1996-12-06	XX

The	XX
UK	XX
Department	XX
of	XX
Transport	XX
on	XX
Friday	XX
said	XX
that	XX
the	XX
latest	XX
round	XX
of	XX
"	XX
open	XX
skies	XX
"	XX
talks	XX
with	XX
the	XX
U.S.	XX
had	XX
ended	XX
with	XX
no	XX
deal	XX
on	XX
liberalising	XX
the	XX
transatlantic	XX
flight	XX
market	XX
and	XX
no	XX
date	XX
set	XX
for	XX
when	XX
talks	XX
would	XX
restart	XX
.	XX

A	XX
spokesman	XX
for	XX
the	XX
DOT	XX
told	XX
Reuters	XX
"	XX
We	XX
have	XX
had	XX
talks	XX
towards	XX
concluding	XX
a	XX
new	XX
air	XX
service	XX
agreement	XX
which	XX
would	XX
produce	XX
liberalisation	XX
...	XX

useful	XX
progress	XX
was	XX
made	XX
on	XX
a	XX
number	XX
of	XX
issues	XX
,	XX
but	XX
not	XX
all	XX
.	XX

No	XX
date	XX
has	XX
been	XX
set	XX
for	XX
further	XX
talks	XX
.	XX
"	XX

-DOCSTART-	XX

Tambang	XX
Timah	XX
at	XX
$	XX
15.575	XX
in	XX
London	XX
.	XX

LONDON	XX
1996-12-07	XX

PT	XX
Tambang	XX
Timah	XX
closed	XX
at	XX
$	XX
15.575	XX
per	XX
GDR	XX
in	XX
London	XX
on	XX
Friday	XX
.	XX

It	XX
recorded	XX
the	XX
day	XX
's	XX
low	XX
of	XX
$	XX
15.475	XX
and	XX
the	XX
day	XX
's	XX
high	XX
of	XX
$	XX
15.725	XX
.	XX

It	XX
closed	XX
at	XX
$	XX
15.80	XX
on	XX
Thursday	XX
.	XX

One	XX
Global	XX
Depository	XX
Receipt	XX
represents	XX
10	XX
common	XX
shares	XX
.	XX

--	XX
Jakarta	XX
newsroom	XX
+6221	XX
384-6364	XX

-DOCSTART-	XX

Telkom	XX
at	XX
$	XX
35	XX
in	XX
London	XX
.	XX

LONDON	XX
1996-12-07	XX

PT	XX
Telekomunikasi	XX
Indonesia	XX
(	XX
Telkom	XX
)	XX
closed	XX
at	XX
$	XX
35	XX
in	XX
London	XX
on	XX
Friday	XX
.	XX

It	XX
recorded	XX
the	XX
day	XX
's	XX
low	XX
of	XX
$	XX
34.475	XX
and	XX
the	XX
day	XX
's	XX
high	XX
of	XX
$	XX
35.375	XX
.	XX

Its	XX
previous	XX
close	XX
on	XX
Thursday	XX
as	XX
$	XX
35.63	XX
.	XX

One	XX
ADS	XX
represents	XX
20	XX
ordinary	XX
shares	XX
--	XX
Jakarta	XX
newsroom	XX
+6221	XX
384-6364	XX
.	XX

-DOCSTART-	XX

Woman	XX
charged	XX
over	XX
N.	XX
Ireland	XX
arms	XX
find	XX
.	XX

BELFAST	XX
1996-12-06	XX

A	XX
woman	XX
was	XX
charged	XX
on	XX
Friday	XX
with	XX
terrorist	XX
offences	XX
after	XX
three	XX
Irish	XX
Republican	XX
Army	XX
mortar	XX
bombs	XX
were	XX
found	XX
in	XX
a	XX
Belfast	XX
house	XX
,	XX
police	XX
said	XX
.	XX

Police	XX
said	XX
the	XX
bombs	XX
were	XX
found	XX
hidden	XX
with	XX
incendiaries	XX
and	XX
ammunition	XX
that	XX
were	XX
blocked	XX
up	XX
behind	XX
a	XX
kitchen	XX
wall	XX
.	XX

The	XX
35-year-old	XX
woman	XX
was	XX
charged	XX
with	XX
possession	XX
of	XX
explosives	XX
with	XX
intent	XX
to	XX
endanger	XX
life	XX
and	XX
making	XX
a	XX
house	XX
available	XX
for	XX
the	XX
purpose	XX
of	XX
terrorism	XX
,	XX
police	XX
said	XX
.	XX

She	XX
will	XX
appear	XX
in	XX
court	XX
on	XX
Saturday	XX
.	XX

Her	XX
name	XX
was	XX
not	XX
released	XX
.	XX

Security	XX
forces	XX
said	XX
the	XX
bombs	XX
may	XX
have	XX
been	XX
intended	XX
for	XX
use	XX
in	XX
a	XX
pre-Christmas	XX
bombing	XX
campaign	XX
by	XX
the	XX
guerrilla	XX
group	XX
that	XX
is	XX
battling	XX
to	XX
oust	XX
Britain	XX
from	XX
Northern	XX
Ireland	XX
.	XX

-DOCSTART-	XX

Britain	XX
sets	XX
conditions	XX
to	XX
clear	XX
American	XX
alliance	XX
.	XX

Edna	XX
Fernandes	XX

LONDON	XX
1996-12-06	XX

The	XX
British	XX
government	XX
warned	XX
Friday	XX
that	XX
it	XX
would	XX
refer	XX
the	XX
proposed	XX
trans-Atlantic	XX
alliance	XX
between	XX
British	XX
Airways	XX
Plc	XX
and	XX
American	XX
Airlines	XX
to	XX
Britain	XX
's	XX
Monopolies	XX
and	XX
Mergers	XX
Commission	XX
unless	XX
the	XX
carriers	XX
complied	XX
with	XX
a	XX
number	XX
of	XX
conditions	XX
.	XX

Trade	XX
and	XX
Industry	XX
Secretary	XX
Ian	XX
Lang	XX
added	XX
that	XX
even	XX
if	XX
the	XX
conditions	XX
were	XX
met	XX
by	XX
both	XX
airlines	XX
,	XX
final	XX
clearance	XX
would	XX
hinge	XX
on	XX
an	XX
open	XX
skies	XX
deal	XX
between	XX
Britain	XX
and	XX
the	XX
United	XX
States	XX
to	XX
liberalise	XX
trans-Atlantic	XX
air	XX
traffic	XX
,	XX
which	XX
would	XX
create	XX
greater	XX
competition	XX
on	XX
the	XX
routes	XX
.	XX

Lang	XX
said	XX
he	XX
supported	XX
conditions	XX
proposed	XX
by	XX
Britain	XX
's	XX
Office	XX
of	XX
Fair	XX
Trading	XX
,	XX
which	XX
was	XX
asked	XX
to	XX
examine	XX
the	XX
case	XX
last	XX
month	XX
.	XX

"	XX
I	XX
agree	XX
...	XX
that	XX
without	XX
suitable	XX
undertakings	XX
the	XX
alliance	XX
would	XX
be	XX
likely	XX
to	XX
lead	XX
to	XX
a	XX
significant	XX
loss	XX
of	XX
actual	XX
and	XX
potential	XX
passengers	XX
,	XX
on	XX
those	XX
routes	XX
where	XX
BA	XX
and	XX
AA	XX
currently	XX
compete	XX
and	XX
for	XX
all	XX
passengers	XX
on	XX
the	XX
trans-Atlantic	XX
market	XX
route	XX
between	XX
the	XX
UK	XX
and	XX
U.S.	XX
,	XX
"	XX
he	XX
said	XX
.	XX

His	XX
comments	XX
came	XX
just	XX
minutes	XX
after	XX
the	XX
latest	XX
set	XX
of	XX
open	XX
skies	XX
talks	XX
ended	XX
in	XX
London	XX
with	XX
no	XX
deal	XX
signed	XX
.	XX

Industry	XX
sources	XX
said	XX
there	XX
was	XX
no	XX
new	XX
date	XX
for	XX
fresh	XX
talks	XX
and	XX
blamed	XX
the	XX
deadlock	XX
on	XX
uncertainty	XX
over	XX
whether	XX
the	XX
British	XX
Airways-American	XX
deal	XX
would	XX
be	XX
cleared	XX
.	XX

The	XX
conditions	XX
for	XX
clearance	XX
of	XX
the	XX
alliance	XX
were	XX
that	XX
British	XX
Airways	XX
and	XX
American	XX
drop	XX
168	XX
slots	XX
at	XX
London	XX
Heathrow	XX
airport	XX
,	XX
the	XX
busiest	XX
in	XX
Europe	XX
.	XX

American	XX
's	XX
parent	XX
,	XX
AMR	XX
Corp.	XX
,	XX
said	XX
it	XX
did	XX
not	XX
view	XX
the	XX
terms	XX
as	XX
a	XX
"	XX
deal	XX
breaker	XX
.	XX
"	XX

However	XX
,	XX
it	XX
called	XX
the	XX
conditions	XX
"	XX
more	XX
severe	XX
"	XX
than	XX
those	XX
imposed	XX
by	XX
other	XX
regulatory	XX
authorities	XX
on	XX
similar	XX
airline	XX
alliances	XX
.	XX

British	XX
Airways	XX
's	XX
initial	XX
response	XX
was	XX
that	XX
"	XX
unconditional	XX
divestiture	XX
of	XX
slots	XX
is	XX
unprecedented	XX
and	XX
if	XX
done	XX
it	XX
must	XX
be	XX
on	XX
the	XX
basis	XX
of	XX
fair	XX
market	XX
value	XX
.	XX
"	XX

It	XX
added	XX
that	XX
it	XX
would	XX
be	XX
"	XX
prepared	XX
to	XX
take	XX
reasonable	XX
steps	XX
to	XX
assist	XX
the	XX
introduction	XX
of	XX
additional	XX
competition	XX
.	XX
"	XX

The	XX
government	XX
also	XX
wants	XX
British	XX
Airways	XX
to	XX
drop	XX
a	XX
clause	XX
in	XX
its	XX
agreement	XX
with	XX
USAir	XX
that	XX
bars	XX
it	XX
from	XX
competing	XX
on	XX
trans-Atlantic	XX
routes	XX
,	XX
and	XX
said	XX
both	XX
British	XX
Airways	XX
and	XX
American	XX
should	XX
be	XX
prepared	XX
to	XX
reduce	XX
services	XX
on	XX
the	XX
London	XX
to	XX
Dallas-Fort	XX
Worth	XX
route	XX
in	XX
the	XX
event	XX
that	XX
a	XX
new	XX
entrant	XX
wishes	XX
to	XX
enter	XX
.	XX

It	XX
also	XX
suggested	XX
losing	XX
some	XX
slots	XX
on	XX
the	XX
London-to-Boston	XX
route	XX
.	XX

The	XX
Office	XX
of	XX
Fair	XX
Trade	XX
called	XX
for	XX
British	XX
Airways	XX
/	XX
American	XX
to	XX
allow	XX
third-party	XX
access	XX
to	XX
their	XX
joint	XX
frequent	XX
flyer	XX
programme	XX
where	XX
the	XX
applicant	XX
does	XX
not	XX
have	XX
access	XX
to	XX
an	XX
equivalent	XX
programme	XX
.	XX

Lang	XX
said	XX
responses	XX
should	XX
be	XX
made	XX
to	XX
the	XX
Office	XX
of	XX
Fair	XX
Trading	XX
by	XX
Jan.	XX
10	XX
,	XX
1997	XX
.	XX

-DOCSTART-	XX

Med	XX
oil	XX
products	XX
mostly	XX
lower	XX
as	XX
Elf	XX
strike	XX
ends	XX
.	XX

LONDON	XX
1996-12-06	XX

Mediterranean	XX
oil	XX
products	XX
were	XX
steady	XX
to	XX
mostly	XX
lower	XX
on	XX
Friday	XX
after	XX
Elf	XX
refinery	XX
workers	XX
voted	XX
to	XX
end	XX
their	XX
nine-day	XX
strike	XX
.	XX

Gas	XX
oil	XX
erased	XX
Thursday	XX
's	XX
gains	XX
,	XX
plunging	XX
$	XX
5.50	XX
a	XX
tonne	XX
in	XX
line	XX
with	XX
the	XX
screen	XX
.	XX

Volume	XX
was	XX
very	XX
thin	XX
and	XX
market	XX
remained	XX
long	XX
,	XX
with	XX
premiums	XX
down	XX
$	XX
1	XX
at	XX
about	XX
high	XX
cif	XX
quotes	XX
+$0.50	XX
basis	XX
Genoa	XX
.	XX
"	XX

The	XX
sharp	XX
moves	XX
on	XX
the	XX
screen	XX
make	XX
everyone	XX
nervous	XX
,	XX
"	XX
a	XX
trader	XX
said	XX
.	XX

Trades	XX
were	XX
discussed	XX
in	XX
0.2	XX
,	XX
0.5	XX
and	XX
one	XX
percent	XX
heating	XX
oil	XX
into	XX
Syria	XX
and	XX
Lebanon	XX
and	XX
there	XX
were	XX
fresh	XX
inquiries	XX
from	XX
France	XX
and	XX
Spain	XX
for	XX
low	XX
sulphur	XX
diesel	XX
.	XX

Interest	XX
remains	XX
focussed	XX
on	XX
a	XX
tender	XX
by	XX
India	XX
for	XX
a	XX
second	XX
purchase	XX
of	XX
high	XX
speed	XX
diesel	XX
for	XX
January	XX
delivery	XX
.	XX

Fuel	XX
oil	XX
lost	XX
ground	XX
sharply	XX
with	XX
weaker	XX
crude	XX
,	XX
but	XX
also	XX
suffered	XX
from	XX
some	XX
pricing	XX
pressure	XX
.	XX

High	XX
sulphur	XX
cracked	XX
fuel	XX
lost	XX
about	XX
$	XX
3	XX
to	XX
$	XX
109-111	XX
fob	XX
Med	XX
with	XX
several	XX
cargoes	XX
threatening	XX
to	XX
overhang	XX
the	XX
market	XX
.	XX

The	XX
chance	XX
of	XX
material	XX
heading	XX
north	XX
,	XX
talked	XX
earlier	XX
this	XX
week	XX
,	XX
may	XX
be	XX
in	XX
jeopardy	XX
now	XX
since	XX
American	XX
fuel	XX
oil	XX
is	XX
expected	XX
to	XX
head	XX
transatlantic	XX
following	XX
outages	XX
at	XX
two	XX
coking	XX
units	XX
in	XX
the	XX
U.S	XX
.	XX

Up	XX
to	XX
165,000	XX
tonnes	XX
of	XX
fuel	XX
will	XX
have	XX
to	XX
find	XX
a	XX
new	XX
home	XX
and	XX
with	XX
the	XX
arbitrage	XX
from	XX
the	XX
U.S.	XX
to	XX
Europe	XX
open	XX
Rotterdam	XX
is	XX
a	XX
prime	XX
candidate	XX
.	XX

Low	XX
sulphur	XX
prices	XX
were	XX
lower	XX
with	XX
cif	XX
Med	XX
pegged	XX
in	XX
the	XX
mid	XX
to	XX
low	XX
$	XX
140s	XX
.	XX

Gasoline	XX
prices	XX
fell	XX
after	XX
striking	XX
Elf	XX
refinery	XX
workers	XX
voted	XX
to	XX
go	XX
back	XX
to	XX
work	XX
,	XX
traders	XX
said	XX
.	XX

But	XX
an	XX
open	XX
arbitrage	XX
to	XX
the	XX
U.S.	XX
and	XX
tight	XX
Italian	XX
supplies	XX
after	XX
Elf	XX
scooped	XX
up	XX
Med	XX
material	XX
over	XX
the	XX
last	XX
week	XX
,	XX
continued	XX
to	XX
underpin	XX
prices	XX
into	XX
next	XX
week	XX
.	XX

-DOCSTART-	XX

New	XX
meningitis	XX
scare	XX
hits	XX
Britain	XX
.	XX

LONDON	XX
1996-12-06	XX

A	XX
boy	XX
has	XX
died	XX
from	XX
meningitis	XX
and	XX
a	XX
girl	XX
from	XX
the	XX
same	XX
school	XX
has	XX
contracted	XX
the	XX
disease	XX
in	XX
the	XX
second	XX
such	XX
scare	XX
to	XX
hit	XX
Britain	XX
in	XX
as	XX
many	XX
weeks	XX
,	XX
health	XX
authorities	XX
said	XX
on	XX
Friday	XX
.	XX

The	XX
16-year-old	XX
who	XX
attended	XX
Sale	XX
Grammar	XX
School	XX
in	XX
the	XX
northern	XX
England	XX
city	XX
of	XX
Manchester	XX
died	XX
less	XX
than	XX
a	XX
day	XX
after	XX
becoming	XX
ill	XX
.	XX

The	XX
15-year-old	XX
girl	XX
is	XX
also	XX
suffering	XX
from	XX
the	XX
disease	XX
and	XX
hospital	XX
officials	XX
described	XX
her	XX
condition	XX
as	XX
serious	XX
.	XX

"	XX
At	XX
the	XX
moment	XX
there	XX
is	XX
no	XX
evidence	XX
the	XX
two	XX
cases	XX
are	XX
linked	XX
.	XX

However	XX
,	XX
we	XX
are	XX
assuming	XX
they	XX
are	XX
as	XX
a	XX
precaution	XX
for	XX
the	XX
time	XX
being	XX
,	XX
"	XX
a	XX
spokeswoman	XX
said	XX
.	XX

The	XX
more	XX
than	XX
1,260	XX
students	XX
at	XX
the	XX
school	XX
are	XX
being	XX
given	XX
antibiotics	XX
as	XX
a	XX
precaution	XX
.	XX

Wales	XX
grappled	XX
with	XX
its	XX
own	XX
cluster	XX
of	XX
meningitis	XX
cases	XX
on	XX
a	XX
university	XX
campus	XX
in	XX
Cardiff	XX
.	XX

At	XX
least	XX
two	XX
people	XX
have	XX
died	XX
and	XX
hundreds	XX
have	XX
been	XX
vaccinated	XX
in	XX
an	XX
effort	XX
to	XX
contain	XX
the	XX
virus	XX
.	XX

In	XX
Scotland	XX
,	XX
eight	XX
people	XX
have	XX
died	XX
and	XX
hundreds	XX
more	XX
are	XX
fighting	XX
a	XX
widespread	XX
food-poisoning	XX
outbreak	XX
.	XX

A	XX
health	XX
authority	XX
spokeswoman	XX
said	XX
78	XX
people	XX
suspected	XX
of	XX
having	XX
the	XX
disease	XX
,	XX
including	XX
64	XX
confirmed	XX
cases	XX
,	XX
were	XX
still	XX
being	XX
treated	XX
.	XX

Three	XX
were	XX
listed	XX
in	XX
poor	XX
condition	XX
.	XX

More	XX
than	XX
290	XX
people	XX
have	XX
reported	XX
symptoms	XX
in	XX
Lanarkshire	XX
county	XX
,	XX
the	XX
worst-hit	XX
area	XX
,	XX
since	XX
the	XX
outbreak	XX
first	XX
came	XX
to	XX
light	XX
after	XX
people	XX
ate	XX
tainted	XX
meat	XX
pies	XX
at	XX
a	XX
pensioners	XX
'	XX
lunch	XX
.	XX

-DOCSTART-	XX

Major	XX
's	XX
office-Conservatives	XX
still	XX
have	XX
majority	XX
.	XX

LONDON	XX
1996-12-06	XX

British	XX
Prime	XX
Minister	XX
John	XX
Major	XX
's	XX
office	XX
said	XX
on	XX
Friday	XX
that	XX
rebel	XX
Conservative	XX
MP	XX
Sir	XX
John	XX
Gorst	XX
had	XX
not	XX
"	XX
resigned	XX
the	XX
whip	XX
"	XX
(	XX
quit	XX
the	XX
parliamentary	XX
party	XX
)	XX
and	XX
the	XX
government	XX
still	XX
had	XX
a	XX
majority	XX
in	XX
the	XX
651-seat	XX
parliament	XX
.	XX

"	XX
He	XX
(	XX
Gorst	XX
)	XX
isreserving	XX
the	XX
right	XX
not	XX
to	XX
cooperate	XX
,	XX
but	XX
he	XX
has	XX
not	XX
resigned	XX
the	XX
whip	XX
.	XX

The	XX
government	XX
still	XX
has	XX
a	XX
majority	XX
,	XX
"	XX
a	XX
spokesman	XX
from	XX
Major	XX
's	XX
office	XX
in	XX
Downing	XX
Street	XX
said	XX
.	XX

Gorst	XX
's	XX
office	XX
said	XX
later	XX
the	XX
MP	XX
would	XX
not	XX
feel	XX
himself	XX
obliged	XX
to	XX
vote	XX
with	XX
the	XX
government	XX
.	XX

He	XX
said	XX
at	XX
one	XX
point	XX
during	XX
a	XX
press	XX
conference	XX
:	XX
"	XX
I	XX
have	XX
seen	XX
my	XX
whip	XX
(	XX
party	XX
manager	XX
)	XX
for	XX
next	XX
week	XX
which	XX
,	XX
of	XX
course	XX
,	XX
does	XX
n't	XX
mean	XX
very	XX
much	XX
to	XX
me	XX
now	XX
.	XX
"	XX

Before	XX
Gorst	XX
's	XX
statement	XX
,	XX
Major	XX
had	XX
a	XX
one-seat	XX
majority	XX
in	XX
the	XX
651-seat	XX
House	XX
of	XX
Commons	XX
lower	XX
house	XX
of	XX
parliament	XX
.	XX

In	XX
his	XX
formal	XX
statement	XX
,	XX
Gorst	XX
said	XX
:	XX
"	XX
I	XX
am	XX
today	XX
withdrawing	XX
my	XX
cooperation	XX
from	XX
the	XX
government	XX
and	XX
shall	XX
not	XX
treat	XX
the	XX
"	XX
whip	XX
'	XX
as	XX
either	XX
a	XX
summons	XX
to	XX
attend	XX
the	XX
House	XX
of	XX
Commons	XX
or	XX
as	XX
placing	XX
me	XX
under	XX
any	XX
obligation	XX
to	XX
vote	XX
as	XX
advised	XX
.	XX
